first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,1336,,4,20735,20737,10651,21103,7018584,370.07,1110.21,,"MULTILINESTRING ((-77.072257 38.953883,-77.074667 38.951062))"
first,1336,,5,20737,20732,10658,21103,7018584,418.34,1528.55,,"MULTILINESTRING ((-77.074667 38.951062,-77.077378 38.947884))"
first,1337,,1,21793,21792,14159,21106,7018587,1045.85,1045.85,,"MULTILINESTRING ((-77.004531 38.853947,-77.005296 38.845083))"
first,1337,,2,21792,20955,14155,21111,7018592,80.45,1126.3,,"MULTILINESTRING ((-77.005296 38.845083,-77.006237 38.845083))"
first,1337,,3,20955,21364,11423,21111,7018592,160.9,1287.2,,"MULTILINESTRING ((-77.006237 38.845083,-77.008119 38.845102))"
first,1337,,4,21364,21389,12825,21111,7018592,627.51,1914.71,,"MULTILINESTRING ((-77.008119 38.845102,-77.009049 38.839504))"
first,1337,,5,21389,21429,12918,21112,7018593,128.72,2043.43,,"MULTILINESTRING ((-77.009049 38.839504,-77.009817 38.838537))"
first,1337,,6,21429,21384,13016,21112,7018593,1319.38,3362.81,,"MULTILINESTRING ((-77.009817 38.838537,-77.017307 38.828322))"
first,1337,,7,21384,21385,12901,21113,7018594,643.6,4006.41,,"MULTILINESTRING ((-77.017307 38.828322,-77.017379 38.822493))"
first,1337,,8,21385,20953,12904,21113,7018594,160.9,4167.31,,"MULTILINESTRING ((-77.017379 38.822493,-77.018204 38.823783))"
first,1338,,1,20959,20731,11431,21119,7018600,370.07,370.07,,"MULTILINESTRING ((-76.997107 38.862151,-76.993789 38.861492))"
first,1338,,2,20731,21341,10637,21120,7018601,305.71,675.78,,"MULTILINESTRING ((-76.993789 38.861492,-76.991218 38.863323))"
first,1338,,3,21341,21727,12736,21122,7018603,386.16,1061.94,,"MULTILINESTRING ((-76.991218 38.863323,-76.988538 38.860621))"
first,1338,,4,21727,21725,13957,21124,7018605,353.98,1415.92,,"MULTILINESTRING ((-76.988538 38.860621,-76.985508 38.858482))"
first,1338,,5,21725,21343,13950,21124,7018605,112.63,1528.55,,"MULTILINESTRING ((-76.985508 38.858482,-76.984567 38.857831))"
first,1338,,6,21343,20720,12742,21127,7018608,756.23,2284.78,,"MULTILINESTRING ((-76.984567 38.857831,-76.982669 38.863602))"
first,1338,,7,20720,21337,10595,21127,7018608,321.8,2606.58,,"MULTILINESTRING ((-76.982669 38.863602,-76.982219 38.866233))"
first,1338,,8,21337,21733,12722,21130,7018611,514.88,3121.46,,"MULTILINESTRING ((-76.982219 38.866233,-76.976639 38.864763))"
first,1338,,9,21733,21724,13975,21133,7018614,563.15,3684.61,,"MULTILINESTRING ((-76.976639 38.864763,-76.970947 38.862244))"
first,1338,,10,21724,21347,13948,21134,7018615,176.99,3861.6,,"MULTILINESTRING ((-76.970947 38.862244,-76.969356 38.861192))"
first,1338,,11,21347,21346,12759,21137,7018618,466.61,4328.21,,"MULTILINESTRING ((-76.969356 38.861192,-76.969969 38.857032))"
first,1339,,1,21315,21717,12641,21138,7018619,241.35,241.35,,"MULTILINESTRING ((-76.969949 38.855203,-76.969967 38.853001))"
first,1339,,2,21717,21722,13925,21140,7018621,273.53,514.88,,"MULTILINESTRING ((-76.969967 38.853001,-76.972177 38.851302))"
first,1339,,3,21722,21357,13942,21141,7018622,128.72,643.6,,"MULTILINESTRING ((-76.972177 38.851302,-76.973697 38.851052))"
first,1339,,4,21357,21720,12797,21142,7018623,128.72,772.32,,"MULTILINESTRING ((-76.973697 38.851052,-76.97519 38.850732))"
first,1339,,5,21720,349,13935,21142,7018623,289.62,1061.94,,"MULTILINESTRING ((-76.97519 38.850732,-76.978462 38.851454))"
first,1339,,6,349,21358,1065,21154,7018635,241.35,1303.29,,"MULTILINESTRING ((-76.978462 38.851454,-76.980987 38.850733))"
first,1340,,1,21344,21723,12749,21158,7018639,209.17,209.17,,"MULTILINESTRING ((-76.986987 38.856162,-76.985958 38.854523))"
first,1340,,2,21723,21345,13946,21158,7018639,273.53,482.7,,"MULTILINESTRING ((-76.985958 38.854523,-76.983297 38.853333))"
first,1341,,1,5091,20731,8135,21171,7018652,353.98,353.98,,"MULTILINESTRING ((-76.994996 38.864597,-76.993789 38.861492))"
first,1341,,2,20731,21359,10638,21171,7018652,96.54,450.52,,"MULTILINESTRING ((-76.993789 38.861492,-76.994319 38.860671))"
first,1341,,3,21359,21345,12806,21184,7018665,1609,2059.52,,"MULTILINESTRING ((-76.994319 38.860671,-76.983297 38.853333))"
first,1341,,4,21345,21358,12752,21185,7018666,370.07,2429.59,,"MULTILINESTRING ((-76.983297 38.853333,-76.980987 38.850733))"
first,1342,,1,20917,21358,11296,21192,7018673,305.71,305.71,,"MULTILINESTRING ((-76.984288 38.850192,-76.980987 38.850733))"
first,1342,,2,21358,349,12799,21192,7018673,241.35,547.06,,"MULTILINESTRING ((-76.980987 38.850733,-76.978462 38.851454))"
first,1342,,3,349,21720,1066,21197,7018678,289.62,836.68,,"MULTILINESTRING ((-76.978462 38.851454,-76.97519 38.850732))"
first,1342,,4,21720,21357,13937,21197,7018678,128.72,965.4,,"MULTILINESTRING ((-76.97519 38.850732,-76.973697 38.851052))"
first,1342,,5,21357,21722,12798,21198,7018679,128.72,1094.12,,"MULTILINESTRING ((-76.973697 38.851052,-76.972177 38.851302))"
first,1342,,6,21722,21717,13943,21198,7018679,273.53,1367.65,,"MULTILINESTRING ((-76.972177 38.851302,-76.969967 38.853001))"
first,1342,,7,21717,21315,13924,21201,7018682,241.35,1609,,"MULTILINESTRING ((-76.969967 38.853001,-76.969949 38.855203))"
first,1342,,8,21315,21346,12639,21201,7018682,209.17,1818.17,,"MULTILINESTRING ((-76.969949 38.855203,-76.969969 38.857032))"
first,1342,,9,21346,21347,12757,21203,7018684,466.61,2284.78,,"MULTILINESTRING ((-76.969969 38.857032,-76.969356 38.861192))"
first,1342,,10,21347,21724,12761,21204,7018685,176.99,2461.77,,"MULTILINESTRING ((-76.969356 38.861192,-76.970947 38.862244))"
first,1342,,11,21724,21733,13949,21207,7018688,563.15,3024.92,,"MULTILINESTRING ((-76.970947 38.862244,-76.976639 38.864763))"
first,1343,,1,20720,21343,10596,21212,7018693,756.23,756.23,,"MULTILINESTRING ((-76.982669 38.863602,-76.984567 38.857831))"
first,1343,,2,21343,21725,12744,21214,7018695,112.63,868.86,,"MULTILINESTRING ((-76.984567 38.857831,-76.985508 38.858482))"
first,1343,,3,21725,21727,13951,21215,7018696,353.98,1222.84,,"MULTILINESTRING ((-76.985508 38.858482,-76.988538 38.860621))"
first,1343,,4,21727,21341,13956,21218,7018699,386.16,1609,,"MULTILINESTRING ((-76.988538 38.860621,-76.991218 38.863323))"
first,1344,,1,21671,21202,13778,21222,7018703,273.53,273.53,,"MULTILINESTRING ((-76.947279 38.897013,-76.949149 38.895111))"
first,1344,,2,21202,20975,12243,21222,7018703,144.81,418.34,,"MULTILINESTRING ((-76.949149 38.895111,-76.950765 38.895417))"
first,1344,,3,20975,20977,11472,21223,7018704,418.34,836.68,,"MULTILINESTRING ((-76.950765 38.895417,-76.955428 38.896132))"
first,1344,,4,20977,21211,11478,21224,7018705,418.34,1255.02,,"MULTILINESTRING ((-76.955428 38.896132,-76.960167 38.896843))"
first,1344,,5,21211,21577,12281,21226,7018707,1222.84,2477.86,,"MULTILINESTRING ((-76.960167 38.896843,-76.974168 38.898442))"
first,1344,,6,21577,21092,13500,21227,7018708,193.08,2670.94,,"MULTILINESTRING ((-76.974168 38.898442,-76.976269 38.898816))"
first,1344,,7,21092,21093,11843,21227,7018708,16.09,2687.03,,"MULTILINESTRING ((-76.976269 38.898816,-76.976438 38.898843))"
first,1344,,8,21093,21652,11847,21228,7018709,96.54,2783.57,,"MULTILINESTRING ((-76.976438 38.898843,-76.977548 38.899033))"
first,1344,,9,21652,21094,13723,21228,7018709,160.9,2944.47,,"MULTILINESTRING ((-76.977548 38.899033,-76.979288 38.899343))"
first,1344,,10,21094,21579,11848,21229,7018710,193.08,3137.55,,"MULTILINESTRING ((-76.979288 38.899343,-76.981476 38.899742))"
first,1344,,11,21579,21057,13506,21230,7018711,176.99,3314.54,,"MULTILINESTRING ((-76.981476 38.899742,-76.98336 38.900143))"
first,1344,,12,21057,21041,11722,21230,7018711,64.36,3378.9,,"MULTILINESTRING ((-76.98336 38.900143,-76.984147 38.900193))"
first,1344,,13,21041,20612,11662,21230,7018711,112.63,3491.53,,"MULTILINESTRING ((-76.984147 38.900193,-76.9855 38.900174))"
first,1344,,14,20612,21056,10222,21230,7018711,241.35,3732.88,,"MULTILINESTRING ((-76.9855 38.900174,-76.988307 38.900171))"
first,1344,,15,21056,21055,11719,21231,7018712,273.53,4006.41,,"MULTILINESTRING ((-76.988307 38.900171,-76.991529 38.900182))"
first,1344,,16,21055,20592,11713,21232,7018713,289.62,4296.03,,"MULTILINESTRING ((-76.991529 38.900182,-76.994927 38.900194))"
first,1344,,17,20592,21054,10148,21232,7018713,112.63,4408.66,,"MULTILINESTRING ((-76.994927 38.900194,-76.996139 38.900194))"
first,1344,,18,21054,21053,11712,21233,7018714,193.08,4601.74,,"MULTILINESTRING ((-76.996139 38.900194,-76.998416 38.900202))"
first,1344,,19,21053,20273,11706,21233,7018714,193.08,4794.82,,"MULTILINESTRING ((-76.998416 38.900202,-77.000556 38.900194))"
first,1344,,20,20273,20274,9133,21234,7018715,128.72,4923.54,,"MULTILINESTRING ((-77.000556 38.900194,-77.002039 38.900202))"
first,1344,,21,20274,21805,9138,21235,7018716,128.72,5052.26,,"MULTILINESTRING ((-77.002039 38.900202,-77.00349 38.900202))"
first,1344,,22,21805,21806,14199,21235,7018716,128.72,5180.98,,"MULTILINESTRING ((-77.00349 38.900202,-77.003571 38.901319))"
first,1344,,23,21806,283,14201,21235,7018716,289.62,5470.6,,"MULTILINESTRING ((-77.003571 38.901319,-77.006196 38.89982))"
first,1344,,24,283,20281,860,21236,7018717,273.53,5744.13,,"MULTILINESTRING ((-77.006196 38.89982,-77.009017 38.898892))"
first,1344,,25,20281,20259,9159,21237,7018718,160.9,5905.03,,"MULTILINESTRING ((-77.009017 38.898892,-77.009038 38.897461))"
first,1344,,26,20259,21835,9085,21237,7018718,80.45,5985.48,,"MULTILINESTRING ((-77.009038 38.897461,-77.009049 38.896673))"
first,1344,,27,21835,20267,14302,21237,7018718,64.36,6049.84,,"MULTILINESTRING ((-77.009049 38.896673,-77.009059 38.896102))"
first,1344,,28,20267,20236,9111,21237,7018718,112.63,6162.47,,"MULTILINESTRING ((-77.009059 38.896102,-77.009017 38.895103))"
first,1344,,29,20236,284,9010,21238,7018719,257.44,6419.91,,"MULTILINESTRING ((-77.009017 38.895103,-77.011972 38.894586))"
first,1344,,30,284,21629,865,21239,7018720,112.63,6532.54,,"MULTILINESTRING ((-77.011972 38.894586,-77.012189 38.893592))"
first,1345,,1,20090,20057,8542,21242,7018723,128.72,128.72,,"MULTILINESTRING ((-77.018517 38.892433,-77.019908 38.892092))"
first,1345,,2,20057,20058,8431,21243,7018724,176.99,305.71,,"MULTILINESTRING ((-77.019908 38.892092,-77.021907 38.892083))"
first,1345,,3,20058,20059,8435,21244,7018725,160.9,466.61,,"MULTILINESTRING ((-77.021907 38.892083,-77.023819 38.892083))"
first,1345,,4,20059,20060,8440,21244,7018725,16.09,482.7,,"MULTILINESTRING ((-77.023819 38.892083,-77.023959 38.892083))"
first,1345,,5,20060,20061,8443,21245,7018726,176.99,659.69,,"MULTILINESTRING ((-77.023959 38.892083,-77.026029 38.892072))"
first,1345,,6,20061,20062,8449,21245,7018726,80.45,740.14,,"MULTILINESTRING ((-77.026029 38.892072,-77.026917 38.892082))"
first,1345,,7,20062,20063,8452,21246,7018727,96.54,836.68,,"MULTILINESTRING ((-77.026917 38.892082,-77.028038 38.892082))"
first,1345,,8,20063,20064,8454,21246,7018727,80.45,917.13,,"MULTILINESTRING ((-77.028038 38.892082,-77.028969 38.892082))"
first,1345,,9,20064,20240,8459,21247,7018728,257.44,1174.57,,"MULTILINESTRING ((-77.028969 38.892082,-77.031949 38.892081))"
first,1345,,10,20240,20244,9025,21247,7018728,128.72,1303.29,,"MULTILINESTRING ((-77.031949 38.892081,-77.033487 38.892092))"
first,1345,,11,20244,20245,9035,21247,7018728,16.09,1319.38,,"MULTILINESTRING ((-77.033487 38.892092,-77.033688 38.892092))"
first,1345,,12,20245,20246,9038,21248,7018729,241.35,1560.73,,"MULTILINESTRING ((-77.033688 38.892092,-77.036558 38.892071))"
first,1345,,13,20246,20247,9042,21249,7018730,257.44,1818.17,,"MULTILINESTRING ((-77.036558 38.892071,-77.039457 38.892082))"
first,1345,,14,20247,20248,9044,21249,7018730,112.63,1930.8,,"MULTILINESTRING ((-77.039457 38.892082,-77.040718 38.892081))"
first,1345,,15,20248,20249,9048,21250,7018731,96.54,2027.34,,"MULTILINESTRING ((-77.040718 38.892081,-77.041699 38.892622))"
first,1345,,16,20249,20251,9051,21250,7018731,64.36,2091.7,,"MULTILINESTRING ((-77.041699 38.892622,-77.042307 38.892912))"
first,1345,,17,20251,20257,9057,21250,7018731,112.63,2204.33,,"MULTILINESTRING ((-77.042307 38.892912,-77.043449 38.893513))"
first,1345,,18,20257,20262,9075,21250,7018731,64.36,2268.69,,"MULTILINESTRING ((-77.043449 38.893513,-77.044046 38.893812))"
first,1345,,19,20262,20260,9095,21251,7018732,128.72,2397.41,,"MULTILINESTRING ((-77.044046 38.893812,-77.045227 38.894493))"
first,1345,,20,20260,20263,9089,21251,7018732,160.9,2558.31,,"MULTILINESTRING ((-77.045227 38.894493,-77.046718 38.895313))"
first,1345,,21,20263,20228,9096,21252,7018733,144.81,2703.12,,"MULTILINESTRING ((-77.046718 38.895313,-77.048039 38.896013))"
first,1345,,22,20228,20167,8992,21252,7018733,96.54,2799.66,,"MULTILINESTRING ((-77.048039 38.896013,-77.048897 38.896463))"
first,1345,,23,20167,20221,8786,21252,7018733,144.81,2944.47,,"MULTILINESTRING ((-77.048897 38.896463,-77.050148 38.897253))"
first,1345,,24,20221,20437,8971,21253,7018734,16.09,2960.56,,"MULTILINESTRING ((-77.050148 38.897253,-77.050138 38.897363))"
first,1346,,1,21671,21202,13778,21255,7018736,273.53,273.53,,"MULTILINESTRING ((-76.947279 38.897013,-76.949149 38.895111))"
first,1346,,2,21202,20975,12243,21255,7018736,144.81,418.34,,"MULTILINESTRING ((-76.949149 38.895111,-76.950765 38.895417))"
first,1346,,3,20975,20977,11472,21256,7018737,418.34,836.68,,"MULTILINESTRING ((-76.950765 38.895417,-76.955428 38.896132))"
first,1346,,4,20977,21211,11478,21257,7018738,418.34,1255.02,,"MULTILINESTRING ((-76.955428 38.896132,-76.960167 38.896843))"
first,1346,,5,21211,21577,12281,21259,7018740,1222.84,2477.86,,"MULTILINESTRING ((-76.960167 38.896843,-76.974168 38.898442))"
first,1346,,6,21577,21092,13500,21260,7018741,193.08,2670.94,,"MULTILINESTRING ((-76.974168 38.898442,-76.976269 38.898816))"
first,1346,,7,21092,21093,11843,21260,7018741,16.09,2687.03,,"MULTILINESTRING ((-76.976269 38.898816,-76.976438 38.898843))"
first,1346,,8,21093,21652,11847,21261,7018742,96.54,2783.57,,"MULTILINESTRING ((-76.976438 38.898843,-76.977548 38.899033))"
first,1346,,9,21652,21094,13723,21261,7018742,160.9,2944.47,,"MULTILINESTRING ((-76.977548 38.899033,-76.979288 38.899343))"
first,1346,,10,21094,21579,11848,21262,7018743,193.08,3137.55,,"MULTILINESTRING ((-76.979288 38.899343,-76.981476 38.899742))"
first,1346,,11,21579,21057,13506,21263,7018744,176.99,3314.54,,"MULTILINESTRING ((-76.981476 38.899742,-76.98336 38.900143))"
first,1346,,12,21057,21041,11722,21263,7018744,64.36,3378.9,,"MULTILINESTRING ((-76.98336 38.900143,-76.984147 38.900193))"
first,1346,,13,21041,20612,11662,21263,7018744,112.63,3491.53,,"MULTILINESTRING ((-76.984147 38.900193,-76.9855 38.900174))"
first,1346,,14,20612,21056,10222,21263,7018744,241.35,3732.88,,"MULTILINESTRING ((-76.9855 38.900174,-76.988307 38.900171))"
first,1346,,15,21056,21055,11719,21264,7018745,273.53,4006.41,,"MULTILINESTRING ((-76.988307 38.900171,-76.991529 38.900182))"
first,1346,,16,21055,20592,11713,21265,7018746,289.62,4296.03,,"MULTILINESTRING ((-76.991529 38.900182,-76.994927 38.900194))"
first,1346,,17,20592,21054,10148,21265,7018746,112.63,4408.66,,"MULTILINESTRING ((-76.994927 38.900194,-76.996139 38.900194))"
first,1346,,18,21054,21053,11712,21266,7018747,193.08,4601.74,,"MULTILINESTRING ((-76.996139 38.900194,-76.998416 38.900202))"
first,1346,,19,21053,20273,11706,21266,7018747,193.08,4794.82,,"MULTILINESTRING ((-76.998416 38.900202,-77.000556 38.900194))"
first,1346,,20,20273,20274,9133,21267,7018748,128.72,4923.54,,"MULTILINESTRING ((-77.000556 38.900194,-77.002039 38.900202))"
first,1346,,21,20274,21805,9138,21268,7018749,128.72,5052.26,,"MULTILINESTRING ((-77.002039 38.900202,-77.00349 38.900202))"
first,1346,,22,21805,21640,14198,21268,7018749,273.53,5325.79,,"MULTILINESTRING ((-77.00349 38.900202,-77.006698 38.900202))"
first,1346,,23,21640,20276,13688,21269,7018750,193.08,5518.87,,"MULTILINESTRING ((-77.006698 38.900202,-77.009007 38.900193))"
first,1346,,24,20276,20277,9142,21269,7018750,16.09,5534.96,,"MULTILINESTRING ((-77.009007 38.900193,-77.009098 38.900193))"
first,1346,,25,20277,20278,9147,21270,7018751,273.53,5808.49,,"MULTILINESTRING ((-77.009098 38.900193,-77.012177 38.900212))"
first,1346,,26,20278,20279,9149,21270,7018751,128.72,5937.21,,"MULTILINESTRING ((-77.012177 38.900212,-77.013677 38.900212))"
first,1346,,27,20279,20183,9150,21270,7018751,128.72,6065.93,,"MULTILINESTRING ((-77.013677 38.900212,-77.01516 38.900272))"
first,1346,,28,20183,20180,8841,21270,7018751,96.54,6162.47,,"MULTILINESTRING ((-77.01516 38.900272,-77.016168 38.900162))"
first,1346,,29,20180,20170,8831,21270,7018751,289.62,6452.09,,"MULTILINESTRING ((-77.016168 38.900162,-77.018919 38.899783))"
first,1346,,30,20170,20162,8799,21272,7018753,80.45,6532.54,,"MULTILINESTRING ((-77.018919 38.899783,-77.019889 38.899783))"
first,1347,,1,20146,20495,8720,21275,7018756,176.99,176.99,,"MULTILINESTRING ((-77.023948 38.899801,-77.025968 38.899804))"
first,1347,,2,20495,20490,9867,21275,7018756,96.54,273.53,,"MULTILINESTRING ((-77.025968 38.899804,-77.027008 38.899812))"
first,1347,,3,20490,20140,9846,21277,7018758,160.9,434.43,,"MULTILINESTRING ((-77.027008 38.899812,-77.026977 38.901193))"
first,1347,,4,20140,20115,8696,21277,7018758,112.63,547.06,,"MULTILINESTRING ((-77.026977 38.901193,-77.028066 38.901313))"
first,1347,,5,20115,20106,8623,21277,7018758,128.72,675.78,,"MULTILINESTRING ((-77.028066 38.901313,-77.029598 38.901283))"
first,1347,,6,20106,20075,8597,21277,7018758,209.17,884.95,,"MULTILINESTRING ((-77.029598 38.901283,-77.031949 38.901312))"
first,1348,,1,20139,20141,8694,21279,7018760,128.72,128.72,,"MULTILINESTRING ((-77.036527 38.900193,-77.035108 38.900191))"
first,1348,,2,20141,20142,8702,21280,7018761,128.72,257.44,,"MULTILINESTRING ((-77.035108 38.900191,-77.033628 38.900192))"
first,1348,,3,20142,20143,8705,21280,7018761,144.81,402.25,,"MULTILINESTRING ((-77.033628 38.900192,-77.031959 38.900192))"
first,1348,,4,20143,20109,8709,21280,7018761,209.17,611.42,,"MULTILINESTRING ((-77.031959 38.900192,-77.029725 38.900269))"
first,1348,,5,20109,20108,8606,21280,7018761,16.09,627.51,,"MULTILINESTRING ((-77.029725 38.900269,-77.029588 38.900322))"
first,1348,,6,20108,20110,8604,21280,7018761,48.27,675.78,,"MULTILINESTRING ((-77.029588 38.900322,-77.029587 38.899833))"
first,1348,,7,20110,20117,8610,21282,7018763,128.72,804.5,,"MULTILINESTRING ((-77.029587 38.899833,-77.028048 38.899822))"
first,1348,,8,20117,20490,8630,21282,7018763,96.54,901.04,,"MULTILINESTRING ((-77.028048 38.899822,-77.027008 38.899812))"
first,1348,,9,20490,20495,9847,21282,7018763,96.54,997.58,,"MULTILINESTRING ((-77.027008 38.899812,-77.025968 38.899804))"
first,1348,,10,20495,20146,9866,21283,7018764,176.99,1174.57,,"MULTILINESTRING ((-77.025968 38.899804,-77.023948 38.899801))"
first,1348,,11,20146,20156,8719,21284,7018765,176.99,1351.56,,"MULTILINESTRING ((-77.023948 38.899801,-77.02191 38.899802))"
first,1348,,12,20156,20162,8750,21285,7018766,176.99,1528.55,,"MULTILINESTRING ((-77.02191 38.899802,-77.019889 38.899783))"
first,1348,,13,20162,20170,8773,21285,7018766,80.45,1609,,"MULTILINESTRING ((-77.019889 38.899783,-77.018919 38.899783))"
first,1348,,14,20170,20180,8801,21287,7018768,289.62,1898.62,,"MULTILINESTRING ((-77.018919 38.899783,-77.016168 38.900162))"
first,1348,,15,20180,20183,8833,21287,7018768,96.54,1995.16,,"MULTILINESTRING ((-77.016168 38.900162,-77.01516 38.900272))"
first,1348,,16,20183,20279,8843,21287,7018768,128.72,2123.88,,"MULTILINESTRING ((-77.01516 38.900272,-77.013677 38.900212))"
first,1348,,17,20279,20278,9151,21287,7018768,128.72,2252.6,,"MULTILINESTRING ((-77.013677 38.900212,-77.012177 38.900212))"
first,1348,,18,20278,20277,9148,21288,7018769,273.53,2526.13,,"MULTILINESTRING ((-77.012177 38.900212,-77.009098 38.900193))"
first,1348,,19,20277,20276,9146,21288,7018769,16.09,2542.22,,"MULTILINESTRING ((-77.009098 38.900193,-77.009007 38.900193))"
first,1348,,20,20276,21640,9144,21289,7018770,193.08,2735.3,,"MULTILINESTRING ((-77.009007 38.900193,-77.006698 38.900202))"
first,1348,,21,21640,21805,13689,21290,7018771,273.53,3008.83,,"MULTILINESTRING ((-77.006698 38.900202,-77.00349 38.900202))"
first,1348,,22,21805,20274,14197,21290,7018771,128.72,3137.55,,"MULTILINESTRING ((-77.00349 38.900202,-77.002039 38.900202))"
first,1348,,23,20274,20273,9137,21290,7018771,128.72,3266.27,,"MULTILINESTRING ((-77.002039 38.900202,-77.000556 38.900194))"
first,1348,,24,20273,21053,9134,21291,7018772,193.08,3459.35,,"MULTILINESTRING ((-77.000556 38.900194,-76.998416 38.900202))"
first,1348,,25,21053,21054,11708,21292,7018773,193.08,3652.43,,"MULTILINESTRING ((-76.998416 38.900202,-76.996139 38.900194))"
first,1348,,26,21054,20592,11711,21292,7018773,112.63,3765.06,,"MULTILINESTRING ((-76.996139 38.900194,-76.994927 38.900194))"
first,1348,,27,20592,21055,10149,21293,7018774,289.62,4054.68,,"MULTILINESTRING ((-76.994927 38.900194,-76.991529 38.900182))"
first,1348,,28,21055,21056,11714,21293,7018774,273.53,4328.21,,"MULTILINESTRING ((-76.991529 38.900182,-76.988307 38.900171))"
first,1348,,29,21056,20612,11717,21294,7018775,241.35,4569.56,,"MULTILINESTRING ((-76.988307 38.900171,-76.9855 38.900174))"
first,1348,,30,20612,21041,10221,21294,7018775,112.63,4682.19,,"MULTILINESTRING ((-76.9855 38.900174,-76.984147 38.900193))"
first,1348,,31,21041,21057,11664,21294,7018775,64.36,4746.55,,"MULTILINESTRING ((-76.984147 38.900193,-76.98336 38.900143))"
first,1348,,32,21057,21579,11724,21294,7018775,176.99,4923.54,,"MULTILINESTRING ((-76.98336 38.900143,-76.981476 38.899742))"
first,1348,,33,21579,21094,13507,21296,7018777,193.08,5116.62,,"MULTILINESTRING ((-76.981476 38.899742,-76.979288 38.899343))"
first,1348,,34,21094,21652,11851,21297,7018778,160.9,5277.52,,"MULTILINESTRING ((-76.979288 38.899343,-76.977548 38.899033))"
first,1348,,35,21652,21093,13722,21297,7018778,96.54,5374.06,,"MULTILINESTRING ((-76.977548 38.899033,-76.976438 38.898843))"
first,1349,,1,21577,21211,13501,21300,7018781,1222.84,1222.84,,"MULTILINESTRING ((-76.974168 38.898442,-76.960167 38.896843))"
first,1349,,2,21211,20977,12280,21302,7018783,418.34,1641.18,,"MULTILINESTRING ((-76.960167 38.896843,-76.955428 38.896132))"
first,1349,,3,20977,20975,11476,21302,7018783,418.34,2059.52,,"MULTILINESTRING ((-76.955428 38.896132,-76.950765 38.895417))"
first,1350,,1,21671,21202,13778,21305,7018786,273.53,273.53,,"MULTILINESTRING ((-76.947279 38.897013,-76.949149 38.895111))"
first,1350,,2,21202,20975,12243,21305,7018786,144.81,418.34,,"MULTILINESTRING ((-76.949149 38.895111,-76.950765 38.895417))"
first,1350,,3,20975,20977,11472,21306,7018787,418.34,836.68,,"MULTILINESTRING ((-76.950765 38.895417,-76.955428 38.896132))"
first,1350,,4,20977,21211,11478,21307,7018788,418.34,1255.02,,"MULTILINESTRING ((-76.955428 38.896132,-76.960167 38.896843))"
first,1350,,5,21211,21577,12281,21309,7018790,1222.84,2477.86,,"MULTILINESTRING ((-76.960167 38.896843,-76.974168 38.898442))"
first,1350,,6,21577,21092,13500,21310,7018791,193.08,2670.94,,"MULTILINESTRING ((-76.974168 38.898442,-76.976269 38.898816))"
first,1350,,7,21092,21093,11843,21310,7018791,16.09,2687.03,,"MULTILINESTRING ((-76.976269 38.898816,-76.976438 38.898843))"
first,1350,,8,21093,21652,11847,21311,7018792,96.54,2783.57,,"MULTILINESTRING ((-76.976438 38.898843,-76.977548 38.899033))"
first,1350,,9,21652,21094,13723,21311,7018792,160.9,2944.47,,"MULTILINESTRING ((-76.977548 38.899033,-76.979288 38.899343))"
first,1350,,10,21094,21579,11848,21312,7018793,193.08,3137.55,,"MULTILINESTRING ((-76.979288 38.899343,-76.981476 38.899742))"
first,1350,,11,21579,21057,13506,21313,7018794,176.99,3314.54,,"MULTILINESTRING ((-76.981476 38.899742,-76.98336 38.900143))"
first,1350,,12,21057,21041,11722,21313,7018794,64.36,3378.9,,"MULTILINESTRING ((-76.98336 38.900143,-76.984147 38.900193))"
first,1350,,13,21041,21040,11663,21313,7018794,144.81,3523.71,,"MULTILINESTRING ((-76.984147 38.900193,-76.985549 38.900772))"
first,1350,,14,21040,21042,11661,21314,7018795,176.99,3700.7,,"MULTILINESTRING ((-76.985549 38.900772,-76.987418 38.901552))"
first,1350,,15,21042,21043,11668,21314,7018795,80.45,3781.15,,"MULTILINESTRING ((-76.987418 38.901552,-76.988296 38.901931))"
first,1350,,16,21043,21044,11670,21315,7018796,128.72,3909.87,,"MULTILINESTRING ((-76.988296 38.901931,-76.989618 38.902483))"
first,1350,,17,21044,21045,11674,21315,7018796,193.08,4102.95,,"MULTILINESTRING ((-76.989618 38.902483,-76.991508 38.903302))"
first,1350,,18,21045,21046,11677,21316,7018797,160.9,4263.85,,"MULTILINESTRING ((-76.991508 38.903302,-76.993107 38.903983))"
first,1350,,19,21046,21047,11680,21317,7018798,176.99,4440.84,,"MULTILINESTRING ((-76.993107 38.903983,-76.994888 38.904751))"
first,1350,,20,21047,21048,11684,21318,7018799,209.17,4650.01,,"MULTILINESTRING ((-76.994888 38.904751,-76.996958 38.905633))"
first,1350,,21,21048,21049,11689,21318,7018799,128.72,4778.73,,"MULTILINESTRING ((-76.996958 38.905633,-76.998307 38.906223))"
first,1350,,22,21049,20303,11690,21319,7018800,209.17,4987.9,,"MULTILINESTRING ((-76.998307 38.906223,-77.000458 38.907151))"
first,1350,,23,20303,21783,9235,21320,7018801,144.81,5132.71,,"MULTILINESTRING ((-77.000458 38.907151,-77.001987 38.907783))"
