first,agent_id,given_link_type_code,road_sequence,from_node_id,to_node_id,link_id,trace_no,trace_id,length,distance,link_type_code,geometry
first,1894,,2,23426,22019,18968,29398,18000920,0.26,0.73,,"MULTILINESTRING ((-77.117259 38.961343,-77.121149 38.963492))"
first,1894,,3,22019,23427,14878,29401,18000923,0.37,1.1,,"MULTILINESTRING ((-77.121149 38.963492,-77.122096 38.958112))"
first,1894,,4,23427,22021,18973,29405,18000927,0.67,1.77,,"MULTILINESTRING ((-77.122096 38.958112,-77.120139 38.948583))"
first,1894,,5,22021,22030,14883,29408,18000930,0.35,2.12,,"MULTILINESTRING ((-77.120139 38.948583,-77.11701 38.944363))"
first,1894,,6,22030,20679,14915,29409,18000931,0.4,2.52,,"MULTILINESTRING ((-77.11701 38.944363,-77.112527 38.940074))"
first,1894,,7,20679,20677,10459,29411,18000933,0.31,2.83,,"MULTILINESTRING ((-77.112527 38.940074,-77.111539 38.935703))"
first,1895,,1,21566,20677,13464,29415,18000937,0.18,0.18,,"MULTILINESTRING ((-77.108249 38.935723,-77.111539 38.935703))"
first,1895,,2,20677,20679,10454,29418,18000940,0.31,0.49,,"MULTILINESTRING ((-77.111539 38.935703,-77.112527 38.940074))"
first,1895,,3,20679,22030,10460,29426,18000948,0.4,0.89,,"MULTILINESTRING ((-77.112527 38.940074,-77.11701 38.944363))"
first,1895,,4,22030,22021,14916,29428,18000950,0.35,1.24,,"MULTILINESTRING ((-77.11701 38.944363,-77.120139 38.948583))"
first,1896,,1,23427,22019,18972,29435,18000957,0.37,0.37,,"MULTILINESTRING ((-77.122096 38.958112,-77.121149 38.963492))"
first,1896,,2,22019,23426,14877,29438,18000960,0.26,0.63,,"MULTILINESTRING ((-77.121149 38.963492,-77.117259 38.961343))"
first,1896,,3,23426,22022,18969,29441,18000963,0.47,1.1,,"MULTILINESTRING ((-77.117259 38.961343,-77.109626 38.958193))"
first,1896,,4,22022,22025,14886,29447,18000969,0.67,1.77,,"MULTILINESTRING ((-77.109626 38.958193,-77.105988 38.966354))"
first,1896,,5,22025,22026,14899,29450,18000972,0.36,2.13,,"MULTILINESTRING ((-77.105988 38.966354,-77.100929 38.962863))"
first,1896,,6,22026,23424,14903,29450,18000972,0.06,2.19,,"MULTILINESTRING ((-77.100929 38.962863,-77.100049 38.962383))"
first,1896,,7,23424,22029,18963,29451,18000973,0.22,2.41,,"MULTILINESTRING ((-77.100049 38.962383,-77.096839 38.960313))"
first,1898,,1,23353,22580,18730,29456,18000978,0.13,0.13,,"MULTILINESTRING ((-77.052528 39.061333,-77.050798 39.059934))"
first,1898,,2,22580,23705,16765,29457,18000979,0.23,0.36,,"MULTILINESTRING ((-77.050798 39.059934,-77.050177 39.063163))"
first,1898,,3,23705,23363,19402,29460,18000982,0.48,0.84,,"MULTILINESTRING ((-77.050177 39.063163,-77.045648 39.069161))"
first,1898,,4,23363,22579,18764,29461,18000983,0.25,1.09,,"MULTILINESTRING ((-77.045648 39.069161,-77.045408 39.072783))"
first,1898,,5,22579,22665,16760,29463,18000985,0.32,1.41,,"MULTILINESTRING ((-77.045408 39.072783,-77.04608 39.077392))"
first,1898,,6,22665,22667,17053,29467,18000989,0.54,1.95,,"MULTILINESTRING ((-77.04608 39.077392,-77.045828 39.084992))"
first,1898,,7,22667,22535,17058,29469,18000991,0.4,2.35,,"MULTILINESTRING ((-77.045828 39.084992,-77.044728 39.090621))"
first,1898,,8,22535,23019,16611,29469,18000991,0.34,2.69,,"MULTILINESTRING ((-77.044728 39.090621,-77.044457 39.095534))"
first,1899,,1,23532,539,19305,29476,18000998,0.55,0.55,,"MULTILINESTRING ((-77.054121 39.10361,-77.063541 39.100398))"
first,1899,,2,539,23333,1463,29476,18000998,0.63,1.18,,"MULTILINESTRING ((-77.063541 39.100398,-77.062807 39.091302))"
first,1899,,3,23333,22515,18668,29480,18001002,0.41,1.59,,"MULTILINESTRING ((-77.062807 39.091302,-77.070358 39.091921))"
first,1899,,4,22515,22379,16540,29486,18001008,0.72,2.31,,"MULTILINESTRING ((-77.070358 39.091921,-77.077938 39.083712))"
first,1899,,5,22379,22378,16074,29486,18001008,0.28,2.59,,"MULTILINESTRING ((-77.077938 39.083712,-77.080438 39.080202))"
first,1899,,6,22378,23334,16073,29488,18001010,0.2,2.79,,"MULTILINESTRING ((-77.080438 39.080202,-77.083929 39.079502))"
first,1899,,7,23334,22377,18670,29489,18001011,0.17,2.96,,"MULTILINESTRING ((-77.083929 39.079502,-77.087127 39.079151))"
first,1899,,8,22377,23340,16067,29489,18001011,0.16,3.12,,"MULTILINESTRING ((-77.087127 39.079151,-77.090089 39.078932))"
first,1899,,9,23340,22589,18689,29494,18001016,0.71,3.83,,"MULTILINESTRING ((-77.090089 39.078932,-77.09885 39.071242))"
first,1900,,1,22589,22374,16797,29496,18001018,0.37,0.37,,"MULTILINESTRING ((-77.09885 39.071242,-77.104828 39.069183))"
first,1900,,2,22374,22347,16056,29498,18001020,0.48,0.85,,"MULTILINESTRING ((-77.104828 39.069183,-77.111879 39.073452))"
first,1900,,3,22347,23466,15963,29499,18001021,0.26,1.11,,"MULTILINESTRING ((-77.111879 39.073452,-77.113969 39.070183))"
first,1900,,4,23466,23469,19101,29503,18001025,0.53,1.64,,"MULTILINESTRING ((-77.113969 39.070183,-77.116408 39.062772))"
first,1900,,5,23469,22672,19109,29503,18001025,0.09,1.73,,"MULTILINESTRING ((-77.116408 39.062772,-77.116406 39.061523))"
first,1900,,6,22672,5003,17073,29504,18001026,0.15,1.88,,"MULTILINESTRING ((-77.116406 39.061523,-77.118757 39.062682))"
first,1900,,7,5003,22343,7986,29509,18001031,0.3,2.18,,"MULTILINESTRING ((-77.118757 39.062682,-77.12412 39.061773))"
first,1900,,8,22343,22344,15950,29509,18001031,0.25,2.43,,"MULTILINESTRING ((-77.12412 39.061773,-77.121487 39.058822))"
first,1901,,1,22339,22820,15934,29517,18001039,0.08,0.08,,"MULTILINESTRING ((-77.126118 39.052672,-77.126168 39.050923))"
first,1901,,2,22820,22338,17418,29517,18001039,0.14,0.22,,"MULTILINESTRING ((-77.126168 39.050923,-77.126067 39.049523))"
first,1901,,3,22338,22335,15931,29520,18001042,0.42,0.64,,"MULTILINESTRING ((-77.126067 39.049523,-77.119138 39.048171))"
first,1901,,4,22335,22330,15924,29524,18001046,0.24,0.88,,"MULTILINESTRING ((-77.119138 39.048171,-77.120368 39.044773))"
first,1901,,5,22330,23463,15906,29527,18001049,0.34,1.22,,"MULTILINESTRING ((-77.120368 39.044773,-77.122177 39.040021))"
first,1901,,6,23463,22328,19090,29528,18001050,0.41,1.63,,"MULTILINESTRING ((-77.122177 39.040021,-77.124889 39.034461))"
first,1901,,7,22328,22750,15898,29529,18001051,0.21,1.84,,"MULTILINESTRING ((-77.124889 39.034461,-77.126038 39.031492))"
first,1901,,8,22750,22752,17252,29528,18001050,0.13,1.97,,"MULTILINESTRING ((-77.126038 39.031492,-77.12638 39.029603))"
first,1901,,9,22752,22004,17255,29529,18001051,0.18,2.15,,"MULTILINESTRING ((-77.12638 39.029603,-77.126118 39.027014))"
first,1901,,10,22004,22005,14821,29530,18001052,0.33,2.48,,"MULTILINESTRING ((-77.126118 39.027014,-77.132229 39.027023))"
first,1902,,1,23478,23708,19138,29534,18001056,0.14,0.14,,"MULTILINESTRING ((-77.139138 39.026381,-77.136809 39.025404))"
first,1902,,2,23708,22005,19407,29537,18001059,0.3,0.44,,"MULTILINESTRING ((-77.136809 39.025404,-77.132229 39.027023))"
first,1902,,3,22005,22004,14825,29537,18001059,0.33,0.77,,"MULTILINESTRING ((-77.132229 39.027023,-77.126118 39.027014))"
first,1902,,4,22004,22752,14823,29539,18001061,0.18,0.95,,"MULTILINESTRING ((-77.126118 39.027014,-77.12638 39.029603))"
first,1902,,5,22752,22750,17256,29540,18001062,0.13,1.08,,"MULTILINESTRING ((-77.12638 39.029603,-77.126038 39.031492))"
first,1902,,6,22750,22328,17251,29540,18001062,0.21,1.29,,"MULTILINESTRING ((-77.126038 39.031492,-77.124889 39.034461))"
first,1902,,7,22328,23463,15899,29541,18001063,0.41,1.7,,"MULTILINESTRING ((-77.124889 39.034461,-77.122177 39.040021))"
first,1902,,8,23463,22330,19091,29544,18001066,0.34,2.04,,"MULTILINESTRING ((-77.122177 39.040021,-77.120368 39.044773))"
first,1902,,9,22330,22335,15905,29544,18001066,0.24,2.28,,"MULTILINESTRING ((-77.120368 39.044773,-77.119138 39.048171))"
first,1902,,10,22335,22338,15925,29550,18001072,0.42,2.7,,"MULTILINESTRING ((-77.119138 39.048171,-77.126067 39.049523))"
first,1902,,11,22338,22820,15932,29551,18001073,0.14,2.84,,"MULTILINESTRING ((-77.126067 39.049523,-77.126168 39.050923))"
first,1903,,1,23472,22342,19119,29555,18001077,0.17,0.17,,"MULTILINESTRING ((-77.126187 39.055983,-77.126389 39.058482))"
first,1903,,2,22342,22344,15947,29555,18001077,0.26,0.43,,"MULTILINESTRING ((-77.126389 39.058482,-77.121487 39.058822))"
first,1903,,3,22344,22343,15953,29562,18001084,0.25,0.68,,"MULTILINESTRING ((-77.121487 39.058822,-77.12412 39.061773))"
first,1903,,4,22343,5003,15949,29563,18001085,0.3,0.98,,"MULTILINESTRING ((-77.12412 39.061773,-77.118757 39.062682))"
first,1903,,5,5003,22672,7987,29565,18001087,0.15,1.13,,"MULTILINESTRING ((-77.118757 39.062682,-77.116406 39.061523))"
first,1903,,6,22672,23469,17076,29567,18001089,0.09,1.22,,"MULTILINESTRING ((-77.116406 39.061523,-77.116408 39.062772))"
first,1903,,7,23469,23466,19110,29571,18001093,0.53,1.75,,"MULTILINESTRING ((-77.116408 39.062772,-77.113969 39.070183))"
first,1904,,1,22347,22374,15962,29573,18001095,0.48,0.48,,"MULTILINESTRING ((-77.111879 39.073452,-77.104828 39.069183))"
first,1904,,2,22374,22589,16057,29576,18001098,0.37,0.85,,"MULTILINESTRING ((-77.104828 39.069183,-77.09885 39.071242))"
first,1904,,3,22589,23340,16798,29579,18001101,0.71,1.56,,"MULTILINESTRING ((-77.09885 39.071242,-77.090089 39.078932))"
first,1904,,4,23340,22377,18688,29581,18001103,0.16,1.72,,"MULTILINESTRING ((-77.090089 39.078932,-77.087127 39.079151))"
first,1904,,5,22377,23334,16066,29582,18001104,0.17,1.89,,"MULTILINESTRING ((-77.087127 39.079151,-77.083929 39.079502))"
first,1904,,6,23334,22378,18671,29583,18001105,0.2,2.09,,"MULTILINESTRING ((-77.083929 39.079502,-77.080438 39.080202))"
first,1904,,7,22378,22379,16070,29584,18001106,0.28,2.37,,"MULTILINESTRING ((-77.080438 39.080202,-77.077938 39.083712))"
first,1904,,8,22379,22515,16076,29588,18001110,0.72,3.09,,"MULTILINESTRING ((-77.077938 39.083712,-77.070358 39.091921))"
first,1904,,9,22515,23333,16542,29591,18001113,0.41,3.5,,"MULTILINESTRING ((-77.070358 39.091921,-77.062807 39.091302))"
first,1905,,1,539,23532,1464,29595,18001117,0.55,0.55,,"MULTILINESTRING ((-77.063541 39.100398,-77.054121 39.10361))"
first,1905,,2,23532,23019,19307,29598,18001120,0.8,1.35,,"MULTILINESTRING ((-77.054121 39.10361,-77.044457 39.095534))"
first,1905,,3,23019,22535,17770,29602,18001124,0.34,1.69,,"MULTILINESTRING ((-77.044457 39.095534,-77.044728 39.090621))"
first,1905,,4,22535,22667,16610,29604,18001126,0.4,2.09,,"MULTILINESTRING ((-77.044728 39.090621,-77.045828 39.084992))"
first,1905,,5,22667,22665,17059,29608,18001130,0.54,2.63,,"MULTILINESTRING ((-77.045828 39.084992,-77.04608 39.077392))"
first,1905,,6,22665,22579,17052,29610,18001132,0.32,2.95,,"MULTILINESTRING ((-77.04608 39.077392,-77.045408 39.072783))"
first,1905,,7,22579,23363,16761,29611,18001133,0.25,3.2,,"MULTILINESTRING ((-77.045408 39.072783,-77.045648 39.069161))"
first,1909,,1,22048,22047,14981,29638,18001160,0.18,0.18,,"MULTILINESTRING ((-77.094198 38.984581,-77.09672 38.986243))"
first,1909,,2,22047,22040,14976,29638,18001160,0.03,0.21,,"MULTILINESTRING ((-77.09672 38.986243,-77.097117 38.986482))"
first,1909,,3,22040,22042,14953,29638,18001160,0.11,0.32,,"MULTILINESTRING ((-77.097117 38.986482,-77.098719 38.987403))"
first,1909,,4,22042,23437,14960,29639,18001161,0.6,0.92,,"MULTILINESTRING ((-77.098719 38.987403,-77.109868 38.987102))"
first,1909,,5,23437,22043,19005,29647,18001169,0.3,1.22,,"MULTILINESTRING ((-77.109868 38.987102,-77.115309 38.986172))"
first,1909,,6,22043,22041,14962,29653,18001175,0.78,2,,"MULTILINESTRING ((-77.115309 38.986172,-77.127559 38.988281))"
first,1910,,1,22041,660,14956,29656,18001178,0.53,0.53,,"MULTILINESTRING ((-77.127559 38.988281,-77.122429 38.981733))"
first,1910,,2,660,22016,1781,29659,18001181,0.47,1,,"MULTILINESTRING ((-77.122429 38.981733,-77.126069 38.975513))"
first,1910,,3,22016,22017,14866,29660,18001182,0.28,1.28,,"MULTILINESTRING ((-77.126069 38.975513,-77.121999 38.973073))"
first,1910,,4,22017,23425,14869,29662,18001184,0.22,1.5,,"MULTILINESTRING ((-77.121999 38.973073,-77.125221 38.971293))"
first,1910,,5,23425,22013,18965,29664,18001186,0.35,1.85,,"MULTILINESTRING ((-77.125221 38.971293,-77.13123 38.969911))"
first,1910,,6,22013,22019,14854,29673,18001195,0.7,2.55,,"MULTILINESTRING ((-77.13123 38.969911,-77.121149 38.963492))"
first,1910,,7,22019,23426,14877,29674,18001196,0.26,2.81,,"MULTILINESTRING ((-77.121149 38.963492,-77.117259 38.961343))"
first,1911,,1,23426,22022,18969,29678,18001200,0.47,0.47,,"MULTILINESTRING ((-77.117259 38.961343,-77.109626 38.958193))"
first,1911,,2,22022,22027,14887,29678,18001200,0.1,0.57,,"MULTILINESTRING ((-77.109626 38.958193,-77.107948 38.957461))"
first,1911,,3,22027,22028,14906,29680,18001202,0.29,0.86,,"MULTILINESTRING ((-77.107948 38.957461,-77.104198 38.954472))"
first,1911,,4,22028,20701,14909,29682,18001204,0.42,1.28,,"MULTILINESTRING ((-77.104198 38.954472,-77.100607 38.949154))"
first,1911,,5,20701,20702,10530,29686,18001208,0.29,1.57,,"MULTILINESTRING ((-77.100607 38.949154,-77.096789 38.952152))"
first,1911,,6,20702,21548,10536,29687,18001209,0.19,1.76,,"MULTILINESTRING ((-77.096789 38.952152,-77.094327 38.954043))"
first,1911,,7,21548,23507,13409,29688,18001210,0.06,1.82,,"MULTILINESTRING ((-77.094327 38.954043,-77.093568 38.954692))"
first,1911,,8,23507,20703,19228,29689,18001211,0.18,2,,"MULTILINESTRING ((-77.093568 38.954692,-77.09125 38.956492))"
first,1912,,1,20741,22864,10670,29692,18001214,0.02,0.02,,"MULTILINESTRING ((-77.085449 38.960983,-77.085727 38.960783))"
first,1912,,2,22864,21431,17552,29692,18001214,0.14,0.16,,"MULTILINESTRING ((-77.085727 38.960783,-77.087599 38.959331))"
first,1912,,3,21431,21547,13021,29693,18001215,0.08,0.24,,"MULTILINESTRING ((-77.087599 38.959331,-77.088688 38.958441))"
first,1912,,4,21547,21432,13406,29694,18001216,0.09,0.33,,"MULTILINESTRING ((-77.088688 38.958441,-77.089925 38.957501))"
first,1912,,5,21432,20703,13024,29694,18001216,0.1,0.43,,"MULTILINESTRING ((-77.089925 38.957501,-77.09125 38.956492))"
first,1912,,6,20703,23507,10540,29695,18001217,0.18,0.61,,"MULTILINESTRING ((-77.09125 38.956492,-77.093568 38.954692))"
first,1912,,7,23507,21548,19229,29695,18001217,0.06,0.67,,"MULTILINESTRING ((-77.093568 38.954692,-77.094327 38.954043))"
first,1912,,8,21548,20702,13408,29697,18001219,0.19,0.86,,"MULTILINESTRING ((-77.094327 38.954043,-77.096789 38.952152))"
first,1912,,9,20702,20701,10535,29697,18001219,0.29,1.15,,"MULTILINESTRING ((-77.096789 38.952152,-77.100607 38.949154))"
first,1912,,10,20701,22028,10533,29701,18001223,0.42,1.57,,"MULTILINESTRING ((-77.100607 38.949154,-77.104198 38.954472))"
first,1912,,11,22028,22027,14910,29702,18001224,0.29,1.86,,"MULTILINESTRING ((-77.104198 38.954472,-77.107948 38.957461))"
first,1912,,12,22027,22022,14904,29703,18001225,0.1,1.96,,"MULTILINESTRING ((-77.107948 38.957461,-77.109626 38.958193))"
first,1912,,13,22022,23426,14888,29707,18001229,0.47,2.43,,"MULTILINESTRING ((-77.109626 38.958193,-77.117259 38.961343))"
first,1912,,14,23426,22019,18968,29709,18001231,0.26,2.69,,"MULTILINESTRING ((-77.117259 38.961343,-77.121149 38.963492))"
first,1913,,1,22019,22013,14876,29714,18001236,0.7,0.7,,"MULTILINESTRING ((-77.121149 38.963492,-77.13123 38.969911))"
first,1913,,2,22013,23425,14855,29720,18001242,0.35,1.05,,"MULTILINESTRING ((-77.13123 38.969911,-77.125221 38.971293))"
first,1913,,3,23425,22017,18966,29721,18001243,0.22,1.27,,"MULTILINESTRING ((-77.125221 38.971293,-77.121999 38.973073))"
first,1913,,4,22017,22016,14867,29722,18001244,0.28,1.55,,"MULTILINESTRING ((-77.121999 38.973073,-77.126069 38.975513))"
first,1913,,5,22016,660,14864,29724,18001246,0.47,2.02,,"MULTILINESTRING ((-77.126069 38.975513,-77.122429 38.981733))"
first,1914,,1,22041,22043,14958,29736,18001258,0.78,0.78,,"MULTILINESTRING ((-77.127559 38.988281,-77.115309 38.986172))"
first,1914,,2,22043,23437,14965,29739,18001261,0.3,1.08,,"MULTILINESTRING ((-77.115309 38.986172,-77.109868 38.987102))"
first,1914,,3,23437,22042,19004,29744,18001266,0.6,1.68,,"MULTILINESTRING ((-77.109868 38.987102,-77.098719 38.987403))"
first,1915,,1,664,22054,1793,29747,18001269,0.34,0.34,,"MULTILINESTRING ((-77.103278 38.999261,-77.096889 38.999483))"
first,1915,,2,22054,22056,15009,29749,18001271,0.48,0.82,,"MULTILINESTRING ((-77.096889 38.999483,-77.097648 39.006401))"
first,1915,,3,22056,23445,15016,29753,18001275,0.39,1.21,,"MULTILINESTRING ((-77.097648 39.006401,-77.098148 39.011892))"
first,1915,,4,23445,667,19031,29752,18001274,0.47,1.68,,"MULTILINESTRING ((-77.098148 39.011892,-77.106911 39.011542))"
first,1916,,1,22069,22309,15061,29768,18001290,0.25,0.25,,"MULTILINESTRING ((-77.114718 39.010082,-77.117197 39.013091))"
first,1916,,2,22309,22148,15838,29781,18001303,1.01,1.26,,"MULTILINESTRING ((-77.117197 39.013091,-77.12122 39.000992))"
first,1917,,1,665,23437,1796,29787,18001309,0.67,0.67,,"MULTILINESTRING ((-77.116773 38.99511,-77.109868 38.987102))"
first,1917,,2,23437,22042,19004,29795,18001317,0.6,1.27,,"MULTILINESTRING ((-77.109868 38.987102,-77.098719 38.987403))"
first,1918,,1,22048,22047,14981,29799,18001321,0.18,0.18,,"MULTILINESTRING ((-77.094198 38.984581,-77.09672 38.986243))"
first,1918,,2,22047,22040,14976,29799,18001321,0.03,0.21,,"MULTILINESTRING ((-77.09672 38.986243,-77.097117 38.986482))"
first,1918,,3,22040,22042,14953,29800,18001322,0.11,0.32,,"MULTILINESTRING ((-77.097117 38.986482,-77.098719 38.987403))"
first,1918,,4,22042,23439,14961,29801,18001323,0.21,0.53,,"MULTILINESTRING ((-77.098719 38.987403,-77.101786 38.989281))"
first,1918,,5,23439,23515,19013,29803,18001325,0.12,0.65,,"MULTILINESTRING ((-77.101786 38.989281,-77.103519 38.990301))"
first,1918,,6,23515,22061,19255,29803,18001325,0.28,0.93,,"MULTILINESTRING ((-77.103519 38.990301,-77.107548 38.992892))"
first,1918,,7,22061,22062,15031,29807,18001329,0.62,1.55,,"MULTILINESTRING ((-77.107548 38.992892,-77.118507 38.992742))"
first,1918,,8,22062,22148,15036,29811,18001333,0.62,2.17,,"MULTILINESTRING ((-77.118507 38.992742,-77.12122 39.000992))"
first,1918,,9,22148,23442,15337,29811,18001333,0.11,2.28,,"MULTILINESTRING ((-77.12122 39.000992,-77.123187 39.001213))"
first,1919,,1,23442,666,19022,29822,18001344,0.43,0.43,,"MULTILINESTRING ((-77.123187 39.001213,-77.122269 39.007397))"
first,1919,,2,666,22069,1801,29825,18001347,0.45,0.88,,"MULTILINESTRING ((-77.122269 39.007397,-77.114718 39.010082))"
first,1919,,3,22069,22309,15061,29824,18001346,0.25,1.13,,"MULTILINESTRING ((-77.114718 39.010082,-77.117197 39.013091))"
first,1919,,4,22309,22308,15840,29823,18001345,0.21,1.34,,"MULTILINESTRING ((-77.117197 39.013091,-77.115438 39.015811))"
first,1919,,5,22308,22313,15836,29820,18001342,0.47,1.81,,"MULTILINESTRING ((-77.115438 39.015811,-77.107759 39.018573))"
first,1920,,1,22055,23445,15012,29839,18001361,0.23,0.23,,"MULTILINESTRING ((-77.099919 39.014881,-77.098148 39.011892))"
first,1921,,1,6091,22370,8187,29842,18001364,0.11,0.11,,"MULTILINESTRING ((-77.14547 39.084639,-77.146996 39.083534))"
first,1921,,2,22370,717,16039,29843,18001365,0.25,0.36,,"MULTILINESTRING ((-77.146996 39.083534,-77.150243 39.086099))"
first,1921,,3,717,23483,1916,29844,18001366,0.15,0.51,,"MULTILINESTRING ((-77.150243 39.086099,-77.152957 39.086851))"
first,1921,,4,23483,22353,19153,29845,18001367,0.25,0.76,,"MULTILINESTRING ((-77.152957 39.086851,-77.152829 39.083161))"
first,1921,,5,22353,22354,15985,29847,18001369,0.24,1,,"MULTILINESTRING ((-77.152829 39.083161,-77.156808 39.083883))"
first,1921,,6,22354,22304,15988,29849,18001371,0.34,1.34,,"MULTILINESTRING ((-77.156808 39.083883,-77.160978 39.080393))"
first,1921,,7,22304,22706,15825,29849,18001371,0.32,1.66,,"MULTILINESTRING ((-77.160978 39.080393,-77.162487 39.076072))"
first,1921,,8,22706,22708,17153,29852,18001374,0.33,1.99,,"MULTILINESTRING ((-77.162487 39.076072,-77.166296 39.072303))"
first,1921,,9,22708,23250,17159,29852,18001374,0.08,2.07,,"MULTILINESTRING ((-77.166296 39.072303,-77.167358 39.071552))"
first,1921,,10,23250,22254,18395,29852,18001374,0.18,2.25,,"MULTILINESTRING ((-77.167358 39.071552,-77.170017 39.069873))"
first,1921,,11,22254,23249,15659,29856,18001378,0.48,2.73,,"MULTILINESTRING ((-77.170017 39.069873,-77.178539 39.071812))"
first,1921,,12,23249,22252,18392,29856,18001378,0.18,2.91,,"MULTILINESTRING ((-77.178539 39.071812,-77.181609 39.072763))"
first,1921,,13,22252,23248,15652,29857,18001379,0.13,3.04,,"MULTILINESTRING ((-77.181609 39.072763,-77.182318 39.074511))"
first,1921,,14,23248,22391,18390,29860,18001382,0.49,3.53,,"MULTILINESTRING ((-77.182318 39.074511,-77.185338 39.080541))"
first,1922,,1,23244,22389,18377,29864,18001386,0.42,0.42,,"MULTILINESTRING ((-77.188419 39.086613,-77.194038 39.090392))"
first,1922,,2,22389,23243,16112,29865,18001387,0.09,0.51,,"MULTILINESTRING ((-77.194038 39.090392,-77.194447 39.091701))"
first,1922,,3,23243,22249,18374,29865,18001387,0.06,0.57,,"MULTILINESTRING ((-77.194447 39.091701,-77.194428 39.092613))"
first,1922,,4,22249,22248,15643,29866,18001388,0.11,0.68,,"MULTILINESTRING ((-77.194428 39.092613,-77.196367 39.093022))"
first,1922,,5,22248,23240,15642,29866,18001388,0.7,1.38,,"MULTILINESTRING ((-77.196367 39.093022,-77.207019 39.092133))"
first,1922,,6,23240,22856,18366,29870,18001392,0.9,2.28,,"MULTILINESTRING ((-77.207019 39.092133,-77.216936 39.082544))"
first,1922,,7,22856,22242,17528,29873,18001395,0.3,2.58,,"MULTILINESTRING ((-77.216936 39.082544,-77.218319 39.086454))"
first,1922,,8,22242,23160,15622,29874,18001396,0.35,2.93,,"MULTILINESTRING ((-77.218319 39.086454,-77.224547 39.085113))"
first,1922,,9,23160,23164,18100,29876,18001398,0.38,3.31,,"MULTILINESTRING ((-77.224547 39.085113,-77.231269 39.083241))"
first,1922,,10,23164,23166,18112,29881,18001403,0.91,4.22,,"MULTILINESTRING ((-77.231269 39.083241,-77.247178 39.081001))"
first,1923,,1,23165,22217,18114,29884,18001406,0.54,0.54,,"MULTILINESTRING ((-77.259037 39.075481,-77.263267 39.068761))"
first,1923,,2,22217,22215,15540,29884,18001406,0.76,1.3,,"MULTILINESTRING ((-77.263267 39.068761,-77.276017 39.073353))"
first,1924,,1,22209,23167,15514,29889,18001411,0.87,0.87,,"MULTILINESTRING ((-77.284138 39.062263,-77.273499 39.053173))"
first,1924,,2,23167,22207,18120,29888,18001410,0.89,1.76,,"MULTILINESTRING ((-77.273499 39.053173,-77.261277 39.044813))"
first,1924,,3,22207,23168,15508,29894,18001416,0.65,2.41,,"MULTILINESTRING ((-77.261277 39.044813,-77.260578 39.053952))"
first,1924,,4,23168,22217,18124,29892,18001414,1.13,3.54,,"MULTILINESTRING ((-77.260578 39.053952,-77.263267 39.068761))"
first,1924,,5,22217,23165,15542,29894,18001416,0.54,4.08,,"MULTILINESTRING ((-77.263267 39.068761,-77.259037 39.075481))"
first,1924,,6,23165,22218,18115,29894,18001416,0.35,4.43,,"MULTILINESTRING ((-77.259037 39.075481,-77.255607 39.079692))"
first,1924,,7,22218,22220,15544,29895,18001417,0.35,4.78,,"MULTILINESTRING ((-77.255607 39.079692,-77.249727 39.081542))"
first,1924,,8,22220,23166,15552,29895,18001417,0.14,4.92,,"MULTILINESTRING ((-77.249727 39.081542,-77.247178 39.081001))"
first,1924,,9,23166,23164,18118,29900,18001422,0.91,5.83,,"MULTILINESTRING ((-77.247178 39.081001,-77.231269 39.083241))"
first,1924,,10,23164,23160,18111,29902,18001424,0.38,6.21,,"MULTILINESTRING ((-77.231269 39.083241,-77.224547 39.085113))"
first,1924,,11,23160,22242,18099,29903,18001425,0.35,6.56,,"MULTILINESTRING ((-77.224547 39.085113,-77.218319 39.086454))"
first,1924,,12,22242,23159,15621,29903,18001425,0.3,6.86,,"MULTILINESTRING ((-77.218319 39.086454,-77.214089 39.089141))"
first,1924,,13,23159,23239,18097,29904,18001426,0.48,7.34,,"MULTILINESTRING ((-77.214089 39.089141,-77.20899 39.094812))"
first,1924,,14,23239,22247,18362,29904,18001426,0.18,7.52,,"MULTILINESTRING ((-77.20899 39.094812,-77.207259 39.097022))"
first,1924,,15,22247,22264,15636,29904,18001426,0.21,7.73,,"MULTILINESTRING ((-77.207259 39.097022,-77.203466 39.096543))"
first,1925,,1,729,23237,1943,29909,18001431,0.19,0.19,,"MULTILINESTRING ((-77.197914 39.098082,-77.194648 39.096901))"
first,1925,,2,23237,22248,18356,29911,18001433,0.28,0.47,,"MULTILINESTRING ((-77.194648 39.096901,-77.196367 39.093022))"
first,1925,,3,22248,22249,15639,29911,18001433,0.11,0.58,,"MULTILINESTRING ((-77.196367 39.093022,-77.194428 39.092613))"
first,1925,,4,22249,23243,15644,29912,18001434,0.06,0.64,,"MULTILINESTRING ((-77.194428 39.092613,-77.194447 39.091701))"
first,1925,,5,23243,22389,18375,29913,18001435,0.09,0.73,,"MULTILINESTRING ((-77.194447 39.091701,-77.194038 39.090392))"
first,1925,,6,22389,23244,16113,29916,18001438,0.42,1.15,,"MULTILINESTRING ((-77.194038 39.090392,-77.188419 39.086613))"
first,1925,,7,23244,22391,18378,29918,18001440,0.47,1.62,,"MULTILINESTRING ((-77.188419 39.086613,-77.185338 39.080541))"
first,1925,,8,22391,23248,16118,29921,18001443,0.49,2.11,,"MULTILINESTRING ((-77.185338 39.080541,-77.182318 39.074511))"
first,1925,,9,23248,710,18388,29921,18001443,0.36,2.47,,"MULTILINESTRING ((-77.182318 39.074511,-77.17565 39.074502))"
